fecha,tienda_id,producto_id,categoria,region,ciudad,precio_unitario,cantidad_vendida,ingreso_total,en_promocion,stock_inicio_dia,stock_fin_dia,dias_plazo_proveedor,quiebre_stock
2023-02-09,STORE_01,PROD_025,Bebidas,Oeste,Maldonado,2.98,7,20.86,0,35,30,7,0
2023-01-25,STORE_01,PROD_004,Panadería,Este,Montevideo,1.4,12,16.8,0,93,80,5,0
2023-02-21,STORE_05,PROD_012,Bebidas,Norte,Durazno,2.52,4,10.08,0,25,23,2,0
2023-03-12,STORE_01,PROD_011,Limpieza,Sur,Salto,3.86,4,15.44,0,93,87,2,0
2023-03-08,STORE_02,PROD_015,Bebidas,Este,Durazno,2.57,8,20.56,1,27,21,3,0
2023-01-07,STORE_05,PROD_016,Panadería,Este,Maldonado,1.56,6,9.36,1,72,67,5,0
2023-02-21,STORE_02,PROD_044,Bebidas,Este,Salto,2.33,5,11.65,0,52,46,3,0
2023-02-02,STORE_03,PROD_028,Panadería,Norte,Paysandú,1.44,5,7.2,0,51,44,2,0
2023-01-08,STORE_02,PROD_030,Limpieza,Norte,Paysandú,4.36,5,21.8,0,54,50,7,0
2023-02-17,STORE_01,PROD_031,Snacks,Sur,Paysandú,2.01,6,12.06,0,20,11,7,0
2023-01-20,STORE_01,PROD_026,Limpieza,Este,Montevideo,4.4,8,35.2,1,55,47,5,0
2023-02-11,STORE_05,PROD_019,Limpieza,Este,Maldonado,3.75,10,37.5,0,83,72,3,0
2023-02-02,STORE_02,PROD_037,Lácteos,Norte,Durazno,3.7,2,7.4,0,66,64,7,0
2023-02-16,STORE_04,PROD_040,Snacks,Sur,Maldonado,2.07,3,6.21,0,20,17,2,0
2023-02-25,STORE_02,PROD_020,Snacks,Oeste,Paysandú,2.06,5,10.3,0,75,72,5,0
2023-03-12,STORE_02,PROD_001,Limpieza,Este,Paysandú,4.51,6,27.06,0,91,83,5,0
2023-01-22,STORE_02,PROD_016,Snacks,Oeste,Paysandú,2.02,4,8.08,0,53,47,3,0
2023-02-25,STORE_04,PROD_050,Bebidas,Oeste,Montevideo,2.66,8,21.28,0,70,60,7,0
2023-01-30,STORE_05,PROD_039,Limpieza,Sur,Maldonado,3.69,12,44.28,1,99,89,2,0
2023-03-26,STORE_05,PROD_040,Panadería,Este,Paysandú,1.39,8,11.12,0,92,85,5,0
2023-03-02,STORE_04,PROD_015,Snacks,Sur,Durazno,1.99,9,17.91,0,34,27,3,0
2023-01-14,STORE_01,PROD_049,Limpieza,Oeste,Maldonado,4.01,8,32.08,0,22,15,5,0
2023-01-29,STORE_03,PROD_042,Panadería,Este,Durazno,1.63,7,11.41,0,28,20,2,0
2023-01-17,STORE_01,PROD_020,Lácteos,Este,Salto,3.05,12,36.6,0,92,82,2,0
2023-03-10,STORE_01,PROD_037,Limpieza,Oeste,Durazno,3.63,7,25.41,0,21,14,7,0
2023-03-02,STORE_01,PROD_013,Panadería,Oeste,Durazno,1.44,5,7.2,0,54,49,5,0
2023-03-30,STORE_05,PROD_031,Snacks,Este,Paysandú,1.84,6,11.04,0,50,45,3,0
2023-02-07,STORE_01,PROD_037,Lácteos,Sur,Durazno,3.6,6,21.6,0,87,83,7,0
2023-01-22,STORE_03,PROD_046,Lácteos,Oeste,Salto,3.1,8,24.8,1,37,28,3,0
2023-02-12,STORE_02,PROD_003,Limpieza,Este,Paysandú,3.99,4,15.96,0,34,28,7,0
2023-01-25,STORE_05,PROD_041,Panadería,Oeste,Paysandú,1.76,7,12.32,0,38,29,7,0
2023-03-07,STORE_05,PROD_035,Panadería,Este,Salto,1.65,4,6.6,0,65,63,7,0
2023-01-01,STORE_01,PROD_047,Bebidas,Oeste,Salto,2.29,8,18.32,0,31,23,2,0
2023-01-07,STORE_01,PROD_034,Limpieza,Este,Montevideo,4.33,8,34.64,0,87,80,2,0
2023-01-01,STORE_01,PROD_014,Limpieza,Este,Durazno,4.03,9,36.27,0,64,57,2,0
2023-02-27,STORE_03,PROD_024,Panadería,Sur,Salto,1.57,3,4.71,0,56,52,7,0
2023-01-05,STORE_04,PROD_049,Limpieza,Sur,Montevideo,3.95,7,27.65,1,63,56,5,0
2023-01-28,STORE_03,PROD_014,Snacks,Este,Salto,1.87,11,20.57,0,82,73,5,0
2023-01-15,STORE_03,PROD_030,Limpieza,Norte,Durazno,4.0,14,56.0,1,99,85,7,0
2023-03-30,STORE_04,PROD_009,Snacks,Norte,Durazno,1.76,3,5.28,0,74,71,3,0
2023-02-19,STORE_01,PROD_003,Lácteos,Sur,Maldonado,3.73,10,37.3,0,81,69,5,0
2023-03-01,STORE_03,PROD_043,Panadería,Este,Maldonado,1.45,8,11.6,0,47,37,5,0
2023-03-05,STORE_04,PROD_022,Limpieza,Norte,Paysandú,3.8,4,15.2,0,72,66,7,0
2023-03-18,STORE_03,PROD_013,Lácteos,Sur,Maldonado,3.18,6,19.08,0,56,48,7,0
2023-02-15,STORE_02,PROD_023,Limpieza,Sur,Maldonado,4.66,6,27.96,1,49,41,5,0
2023-01-20,STORE_03,PROD_040,Bebidas,Este,Paysandú,2.92,7,20.44,0,23,16,2,0
2023-02-27,STORE_01,PROD_039,Snacks,Este,Paysandú,2.06,8,16.48,0,40,29,2,0
2023-01-19,STORE_04,PROD_037,Snacks,Sur,Salto,1.92,4,7.68,0,74,68,2,0
2023-01-01,STORE_01,PROD_009,Bebidas,Este,Maldonado,2.58,13,33.54,0,45,31,7,0
2023-03-01,STORE_03,PROD_036,Panadería,Norte,Durazno,1.48,9,13.32,0,79,68,7,0
2023-01-31,STORE_02,PROD_002,Snacks,Este,Paysandú,1.81,5,9.05,0,73,70,2,0
2023-01-23,STORE_04,PROD_014,Lácteos,Norte,Salto,2.98,5,14.9,1,73,69,5,0
2023-02-18,STORE_05,PROD_042,Bebidas,Este,Salto,2.85,5,14.25,1,29,23,5,0
2023-03-04,STORE_02,PROD_035,Snacks,Este,Montevideo,1.89,9,17.01,0,38,28,2,0
2023-03-13,STORE_05,PROD_001,Limpieza,Este,Paysandú,4.47,4,17.88,1,57,51,3,0
2023-01-06,STORE_04,PROD_015,Lácteos,Norte,Salto,2.98,2,5.96,0,32,28,3,0
2023-03-16,STORE_05,PROD_024,Bebidas,Sur,Maldonado,2.8,3,8.4,0,41,35,2,0
2023-02-09,STORE_02,PROD_045,Panadería,Norte,Maldonado,1.38,6,8.28,0,84,75,7,0
2023-01-15,STORE_02,PROD_017,Limpieza,Este,Maldonado,4.03,4,16.12,0,74,72,2,0
2023-03-25,STORE_02,PROD_027,Bebidas,Norte,Montevideo,2.72,6,16.32,0,29,20,7,0
2023-01-24,STORE_03,PROD_033,Lácteos,Oeste,Salto,3.12,5,15.6,0,36,32,7,0
2023-02-19,STORE_04,PROD_031,Bebidas,Norte,Maldonado,2.33,8,18.64,0,57,51,7,0
2023-01-15,STORE_04,PROD_038,Snacks,Oeste,Paysandú,1.64,4,6.56,0,29,25,3,0
2023-01-30,STORE_04,PROD_018,Bebidas,Este,Durazno,2.89,9,26.01,1,98,88,2,0
2023-03-27,STORE_02,PROD_050,Limpieza,Oeste,Salto,4.26,5,21.3,0,76,68,7,0
2023-02-07,STORE_01,PROD_048,Lácteos,Oeste,Durazno,3.33,4,13.32,0,21,14,5,0
2023-02-26,STORE_05,PROD_018,Bebidas,Sur,Montevideo,2.76,11,30.36,1,60,47,3,0
2023-03-10,STORE_02,PROD_011,Bebidas,Sur,Montevideo,2.86,8,22.88,1,34,23,3,0
2023-01-20,STORE_05,PROD_007,Snacks,Oeste,Salto,1.78,5,8.9,0,67,63,5,0
2023-02-27,STORE_04,PROD_002,Bebidas,Sur,Montevideo,2.59,5,12.95,0,93,90,5,0
2023-02-13,STORE_01,PROD_013,Lácteos,Oeste,Durazno,3.48,2,6.96,0,52,50,2,0
2023-03-17,STORE_03,PROD_009,Snacks,Norte,Durazno,1.82,7,12.74,0,57,50,5,0
2023-03-26,STORE_02,PROD_046,Lácteos,Norte,Montevideo,3.02,13,39.26,1,98,86,7,0
2023-01-21,STORE_05,PROD_022,Bebidas,Norte,Salto,2.62,10,26.2,0,47,37,5,0
2023-02-01,STORE_05,PROD_015,Snacks,Este,Salto,1.68,9,15.12,1,65,55,2,0
2023-01-31,STORE_04,PROD_025,Snacks,Oeste,Montevideo,1.63,4,6.52,0,89,87,5,0
2023-02-17,STORE_01,PROD_044,Limpieza,Sur,Salto,4.73,4,18.92,0,25,19,7,0
2023-01-21,STORE_03,PROD_002,Bebidas,Oeste,Salto,2.29,12,27.48,0,83,71,5,0
2023-03-21,STORE_03,PROD_010,Snacks,Norte,Montevideo,2.0,5,10.0,0,61,57,5,0
2023-01-30,STORE_05,PROD_017,Snacks,Este,Maldonado,2.07,4,8.28,0,71,68,7,0
2023-03-28,STORE_01,PROD_019,Limpieza,Sur,Maldonado,4.25,6,25.5,1,97,93,2,0
2023-01-26,STORE_04,PROD_011,Bebidas,Sur,Paysandú,2.95,6,17.7,0,21,15,3,0
2023-02-17,STORE_04,PROD_024,Panadería,Este,Durazno,1.7,7,11.9,1,84,74,7,0
2023-01-06,STORE_03,PROD_035,Lácteos,Norte,Salto,2.94,6,17.64,0,85,78,2,0
2023-02-28,STORE_05,PROD_050,Panadería,Oeste,Paysandú,1.59,10,15.9,1,95,87,2,0
2023-01-03,STORE_05,PROD_031,Lácteos,Oeste,Maldonado,3.6,10,36.0,0,97,87,7,0
2023-02-06,STORE_02,PROD_049,Panadería,Oeste,Montevideo,1.6,5,8.0,0,87,84,3,0
2023-02-11,STORE_02,PROD_044,Snacks,Sur,Montevideo,2.1,6,12.6,1,45,37,5,0
2023-03-22,STORE_02,PROD_019,Snacks,Norte,Maldonado,1.77,0,0.0,0,91,89,5,0
2023-02-26,STORE_01,PROD_028,Bebidas,Sur,Durazno,2.6,8,20.8,0,98,92,2,0
2023-02-16,STORE_03,PROD_046,Lácteos,Sur,Maldonado,3.18,4,12.72,0,68,65,7,0
2023-02-14,STORE_04,PROD_036,Panadería,Sur,Maldonado,1.71,6,10.26,0,87,80,5,0
2023-03-20,STORE_02,PROD_043,Snacks,Este,Maldonado,1.92,6,11.52,0,20,13,3,0
2023-02-11,STORE_02,PROD_001,Limpieza,Oeste,Durazno,4.16,7,29.12,0,32,22,7,0
2023-02-19,STORE_02,PROD_003,Lácteos,Norte,Salto,3.13,5,15.65,0,65,57,2,0
2023-03-28,STORE_01,PROD_037,Limpieza,Norte,Maldonado,4.43,10,44.3,0,73,63,3,0
2023-01-09,STORE_02,PROD_031,Panadería,Norte,Salto,1.59,6,9.54,0,70,65,3,0
2023-02-16,STORE_04,PROD_009,Lácteos,Norte,Paysandú,3.08,4,12.32,0,50,43,5,0
2023-03-01,STORE_01,PROD_017,Bebidas,Norte,Durazno,2.34,2,4.68,0,95,92,5,0
2023-01-17,STORE_02,PROD_032,Limpieza,Este,Maldonado,4.44,3,13.32,0,93,87,2,0
2023-02-24,STORE_03,PROD_041,Bebidas,Oeste,Montevideo,2.46,8,19.68,0,78,70,7,0
2023-02-28,STORE_05,PROD_022,Panadería,Norte,Salto,1.45,4,5.8,0,25,21,5,0
2023-01-08,STORE_05,PROD_042,Lácteos,Norte,Montevideo,3.08,8,24.64,0,63,56,5,0
2023-02-19,STORE_05,PROD_024,Panadería,Norte,Paysandú,1.55,5,7.75,0,68,62,2,0
2023-03-10,STORE_04,PROD_017,Panadería,Norte,Maldonado,1.55,2,3.1,0,29,29,7,0
2023-02-22,STORE_05,PROD_044,Lácteos,Este,Durazno,3.5,8,28.0,0,30,19,2,0
2023-01-30,STORE_05,PROD_018,Panadería,Oeste,Durazno,1.59,12,19.08,1,31,16,3,0
2023-03-09,STORE_03,PROD_006,Limpieza,Norte,Maldonado,3.63,8,29.04,1,67,57,5,0
2023-03-30,STORE_03,PROD_007,Bebidas,Norte,Maldonado,2.31,6,13.86,0,31,27,3,0
2023-02-28,STORE_03,PROD_027,Snacks,Este,Durazno,1.66,9,14.94,0,30,19,3,0
2023-02-03,STORE_05,PROD_005,Panadería,Este,Salto,1.59,5,7.95,0,61,58,3,0
2023-02-26,STORE_01,PROD_038,Bebidas,Oeste,Maldonado,2.56,2,5.12,0,92,92,5,0
2023-01-15,STORE_04,PROD_045,Lácteos,Norte,Maldonado,2.9,12,34.8,0,78,64,7,0
2023-03-16,STORE_01,PROD_001,Panadería,Oeste,Durazno,1.62,6,9.72,0,66,59,3,0
2023-03-31,STORE_02,PROD_044,Lácteos,Sur,Maldonado,3.43,2,6.86,0,69,67,3,0
2023-02-20,STORE_03,PROD_012,Panadería,Oeste,Montevideo,1.55,5,7.75,0,22,15,5,0
2023-01-19,STORE_05,PROD_043,Lácteos,Norte,Paysandú,2.98,4,11.92,1,50,45,2,0
2023-02-16,STORE_04,PROD_023,Lácteos,Oeste,Durazno,3.32,6,19.92,0,99,95,7,0
2023-02-07,STORE_04,PROD_035,Lácteos,Sur,Durazno,3.1,6,18.6,0,70,62,2,0
2023-03-28,STORE_04,PROD_010,Bebidas,Este,Salto,2.75,7,19.25,0,56,50,7,0
2023-03-17,STORE_04,PROD_031,Limpieza,Norte,Paysandú,3.86,6,23.16,0,29,25,5,0
2023-01-07,STORE_04,PROD_035,Lácteos,Norte,Paysandú,3.48,3,10.44,0,52,49,3,0
2023-02-14,STORE_05,PROD_024,Bebidas,Oeste,Durazno,2.52,3,7.56,0,47,46,2,0
2023-02-13,STORE_03,PROD_046,Limpieza,Sur,Salto,3.79,8,30.32,0,60,54,3,0
2023-01-27,STORE_05,PROD_041,Limpieza,Norte,Durazno,4.02,5,20.1,0,95,92,7,0
2023-03-14,STORE_03,PROD_008,Lácteos,Sur,Maldonado,3.6,9,32.4,0,44,34,3,0
2023-02-05,STORE_01,PROD_048,Limpieza,Este,Salto,4.74,6,28.44,0,83,76,7,0
2023-02-27,STORE_01,PROD_017,Lácteos,Oeste,Salto,2.91,7,20.37,0,66,57,2,0
2023-01-14,STORE_03,PROD_048,Snacks,Norte,Maldonado,2.0,4,8.0,0,99,94,7,0
2023-02-23,STORE_02,PROD_033,Lácteos,Norte,Maldonado,3.42,4,13.68,0,93,90,2,0
2023-02-15,STORE_05,PROD_034,Panadería,Oeste,Salto,1.74,10,17.4,0,27,15,5,0
2023-03-19,STORE_04,PROD_048,Limpieza,Este,Montevideo,4.41,9,39.69,0,95,87,5,0
2023-02-27,STORE_03,PROD_009,Limpieza,Norte,Paysandú,4.73,6,28.38,0,57,53,3,0
2023-02-01,STORE_05,PROD_002,Limpieza,Este,Salto,3.97,8,31.76,0,59,50,7,0
2023-02-01,STORE_04,PROD_007,Lácteos,Norte,Maldonado,3.39,2,6.78,1,84,84,2,0
2023-01-02,STORE_04,PROD_011,Panadería,Este,Durazno,1.4,5,7.0,0,70,62,2,0
2023-03-31,STORE_05,PROD_022,Limpieza,Sur,Montevideo,3.76,3,11.28,0,80,76,3,0
2023-01-12,STORE_05,PROD_040,Snacks,Sur,Paysandú,1.81,2,3.62,0,44,42,3,0
2023-02-20,STORE_05,PROD_036,Snacks,Norte,Maldonado,2.15,10,21.5,1,82,74,7,0
2023-03-14,STORE_05,PROD_018,Limpieza,Oeste,Maldonado,4.62,4,18.48,0,79,77,7,0
2023-02-27,STORE_03,PROD_034,Panadería,Sur,Durazno,1.79,3,5.37,0,71,67,2,0
2023-02-10,STORE_05,PROD_033,Bebidas,Sur,Maldonado,2.5,8,20.0,1,75,68,5,0
2023-01-01,STORE_03,PROD_031,Bebidas,Norte,Montevideo,2.91,7,20.37,0,86,80,7,0
2023-03-26,STORE_05,PROD_011,Lácteos,Sur,Montevideo,3.36,8,26.88,0,53,42,2,0
2023-02-06,STORE_01,PROD_045,Panadería,Este,Durazno,1.51,5,7.55,0,82,77,3,0
2023-01-10,STORE_02,PROD_044,Bebidas,Oeste,Maldonado,2.89,5,14.45,0,25,17,3,0
2023-03-21,STORE_04,PROD_048,Lácteos,Norte,Paysandú,3.3,2,6.6,0,37,36,3,0
2023-03-03,STORE_03,PROD_039,Snacks,Norte,Paysandú,1.81,12,21.72,1,76,61,5,0
2023-01-17,STORE_03,PROD_031,Snacks,Sur,Salto,1.99,7,13.93,0,50,44,7,0
2023-03-02,STORE_02,PROD_033,Bebidas,Norte,Salto,2.74,6,16.44,0,33,24,7,0
2023-02-27,STORE_02,PROD_048,Snacks,Sur,Maldonado,2.1,6,12.6,0,56,52,7,0
2023-02-12,STORE_04,PROD_044,Lácteos,Sur,Montevideo,3.64,6,21.84,0,47,41,7,0
2023-03-06,STORE_02,PROD_050,Panadería,Sur,Durazno,1.7,3,5.1,0,93,92,3,0
2023-03-12,STORE_03,PROD_022,Lácteos,Oeste,Salto,3.64,10,36.4,1,88,75,2,0
2023-02-26,STORE_04,PROD_049,Limpieza,Sur,Paysandú,3.67,3,11.01,0,51,47,3,0
2023-03-29,STORE_05,PROD_029,Snacks,Sur,Montevideo,2.11,8,16.88,1,27,21,3,0
2023-03-23,STORE_01,PROD_041,Panadería,Oeste,Maldonado,1.77,10,17.7,0,80,68,2,0
2023-01-23,STORE_05,PROD_047,Bebidas,Norte,Salto,2.55,10,25.5,1,36,25,7,0
2023-01-04,STORE_05,PROD_018,Limpieza,Este,Maldonado,4.66,6,27.96,0,96,90,5,0
2023-02-21,STORE_03,PROD_004,Panadería,Este,Montevideo,1.43,5,7.15,0,96,88,3,0
2023-01-07,STORE_05,PROD_032,Panadería,Sur,Paysandú,1.39,6,8.34,0,79,73,7,0
2023-02-22,STORE_01,PROD_036,Lácteos,Sur,Durazno,3.73,9,33.57,0,22,10,7,0
2023-02-21,STORE_05,PROD_034,Bebidas,Sur,Maldonado,2.52,13,32.76,1,29,14,5,0
2023-03-21,STORE_02,PROD_049,Limpieza,Este,Paysandú,3.63,3,10.89,0,48,45,7,0
2023-03-15,STORE_04,PROD_033,Bebidas,Norte,Maldonado,2.68,7,18.76,0,63,53,7,0
2023-03-24,STORE_04,PROD_010,Snacks,Sur,Maldonado,1.62,2,3.24,0,62,58,3,0
2023-02-17,STORE_01,PROD_004,Panadería,Oeste,Paysandú,1.77,6,10.62,0,56,52,7,0
2023-01-21,STORE_05,PROD_046,Snacks,Sur,Paysandú,1.85,8,14.8,0,34,23,7,0
2023-01-16,STORE_04,PROD_033,Bebidas,Norte,Maldonado,2.59,8,20.72,0,97,87,7,0
2023-01-12,STORE_03,PROD_028,Bebidas,Norte,Maldonado,2.63,11,28.93,1,40,31,5,0
2023-01-30,STORE_03,PROD_004,Bebidas,Este,Paysandú,2.38,8,19.04,0,93,85,3,0
2023-02-23,STORE_02,PROD_024,Lácteos,Sur,Maldonado,3.07,10,30.7,1,43,32,2,0
2023-03-16,STORE_01,PROD_023,Bebidas,Norte,Maldonado,2.39,7,16.73,1,87,78,5,0
2023-01-08,STORE_01,PROD_024,Bebidas,Norte,Salto,2.98,2,5.96,0,85,80,5,0
2023-01-20,STORE_03,PROD_006,Lácteos,Este,Paysandú,2.96,5,14.8,1,26,22,2,0
2023-01-18,STORE_02,PROD_032,Panadería,Norte,Durazno,1.57,4,6.28,0,29,27,5,0
2023-02-05,STORE_02,PROD_024,Snacks,Oeste,Montevideo,1.83,3,5.49,0,67,64,3,0
2023-03-08,STORE_02,PROD_047,Snacks,Oeste,Salto,1.66,6,9.96,0,98,93,2,0
2023-02-04,STORE_02,PROD_023,Panadería,Sur,Salto,1.59,5,7.95,0,48,43,3,0
2023-03-10,STORE_02,PROD_010,Panadería,Norte,Maldonado,1.61,5,8.05,0,52,44,7,0
2023-02-15,STORE_02,PROD_008,Limpieza,Sur,Maldonado,4.39,4,17.56,0,97,90,7,0
2023-01-08,STORE_01,PROD_005,Lácteos,Sur,Durazno,3.24,11,35.64,0,64,51,5,0
2023-02-14,STORE_03,PROD_013,Limpieza,Oeste,Salto,4.3,3,12.9,0,26,21,5,0
2023-02-27,STORE_03,PROD_048,Panadería,Este,Paysandú,1.6,4,6.4,0,37,30,5,0
2023-01-03,STORE_05,PROD_030,Limpieza,Sur,Maldonado,4.54,4,18.16,1,50,47,5,0
2023-02-05,STORE_05,PROD_041,Bebidas,Este,Maldonado,2.38,6,14.28,0,55,47,3,0
2023-01-20,STORE_05,PROD_044,Bebidas,Este,Montevideo,2.97,2,5.94,0,48,45,5,0
2023-02-04,STORE_03,PROD_032,Panadería,Oeste,Salto,1.8,15,27.0,1,72,59,3,0
2023-01-15,STORE_03,PROD_050,Bebidas,Sur,Salto,2.35,8,18.8,0,98,89,3,0
2023-01-24,STORE_01,PROD_028,Snacks,Este,Paysandú,1.81,18,32.58,1,44,26,2,0
2023-02-10,STORE_01,PROD_005,Bebidas,Oeste,Maldonado,2.66,4,10.64,0,81,76,3,0
2023-03-22,STORE_04,PROD_049,Lácteos,Este,Montevideo,3.1,5,15.5,0,25,20,5,0
2023-01-12,STORE_01,PROD_050,Snacks,Norte,Montevideo,1.72,6,10.32,1,54,48,5,0
2023-01-14,STORE_05,PROD_047,Snacks,Este,Salto,1.96,9,17.64,0,76,69,2,0
2023-03-13,STORE_03,PROD_014,Bebidas,Sur,Maldonado,2.25,4,9.0,0,76,69,3,0
2023-01-19,STORE_05,PROD_050,Limpieza,Oeste,Paysandú,4.43,6,26.58,0,67,62,2,0
2023-02-02,STORE_01,PROD_029,Panadería,Oeste,Durazno,1.6,5,8.0,0,21,15,3,0
2023-03-15,STORE_04,PROD_033,Snacks,Este,Durazno,1.72,2,3.44,0,98,98,3,0
2023-01-08,STORE_03,PROD_003,Lácteos,Sur,Montevideo,3.01,5,15.05,0,23,18,3,0
2023-02-17,STORE_01,PROD_049,Limpieza,Sur,Maldonado,4.47,2,8.94,0,75,70,3,0
2023-02-21,STORE_04,PROD_038,Lácteos,Norte,Montevideo,3.19,5,15.95,1,58,51,2,0
2023-03-13,STORE_01,PROD_031,Snacks,Norte,Paysandú,2.0,10,20.0,0,63,51,3,0
2023-02-20,STORE_04,PROD_006,Lácteos,Oeste,Salto,3.53,2,7.06,0,73,69,7,0
2023-03-04,STORE_01,PROD_050,Limpieza,Este,Montevideo,4.45,8,35.6,0,86,80,3,0
2023-01-10,STORE_01,PROD_029,Snacks,Oeste,Montevideo,1.92,4,7.68,0,57,53,7,0
2023-03-15,STORE_01,PROD_047,Lácteos,Norte,Durazno,3.83,11,42.13,1,83,74,7,0
2023-02-05,STORE_05,PROD_007,Snacks,Sur,Maldonado,1.94,9,17.46,0,79,70,5,0
2023-01-17,STORE_04,PROD_029,Lácteos,Norte,Maldonado,3.17,4,12.68,0,97,94,3,0
2023-02-01,STORE_05,PROD_003,Limpieza,Norte,Durazno,4.75,3,14.25,0,60,59,2,0
2023-03-30,STORE_05,PROD_023,Lácteos,Norte,Maldonado,3.32,2,6.64,0,33,28,5,0
2023-02-10,STORE_02,PROD_019,Limpieza,Oeste,Montevideo,4.61,6,27.66,0,75,67,5,0
2023-02-14,STORE_01,PROD_039,Lácteos,Norte,Montevideo,3.14,10,31.4,0,39,30,5,0
2023-01-19,STORE_04,PROD_038,Panadería,Oeste,Paysandú,1.56,6,9.36,1,23,14,7,0
2023-01-18,STORE_05,PROD_049,Limpieza,Este,Montevideo,4.58,1,4.58,0,24,20,7,0
2023-02-08,STORE_03,PROD_018,Limpieza,Norte,Maldonado,4.76,9,42.84,1,70,61,5,0
2023-01-09,STORE_01,PROD_009,Bebidas,Norte,Salto,2.48,1,2.48,0,99,97,5,0
2023-01-31,STORE_03,PROD_006,Panadería,Este,Salto,1.4,4,5.6,0,30,25,7,0
2023-01-24,STORE_02,PROD_027,Bebidas,Norte,Salto,2.77,5,13.85,0,62,56,7,0
2023-03-10,STORE_04,PROD_009,Panadería,Oeste,Paysandú,1.35,4,5.4,1,44,37,3,0
2023-03-04,STORE_03,PROD_041,Lácteos,Norte,Salto,3.26,10,32.6,0,34,26,5,0
2023-01-29,STORE_03,PROD_021,Bebidas,Oeste,Salto,2.32,7,16.24,0,99,94,2,0
2023-03-03,STORE_02,PROD_024,Bebidas,Oeste,Paysandú,2.35,5,11.75,0,49,41,5,0
2023-02-17,STORE_05,PROD_050,Snacks,Sur,Montevideo,1.83,6,10.98,0,77,70,2,0
2023-01-03,STORE_03,PROD_002,Limpieza,Norte,Maldonado,4.38,3,13.14,0,31,28,5,0
2023-01-16,STORE_01,PROD_022,Limpieza,Oeste,Paysandú,4.48,7,31.36,0,44,35,7,0
2023-03-01,STORE_05,PROD_044,Limpieza,Oeste,Paysandú,4.51,7,31.57,0,96,88,5,0
2023-01-20,STORE_05,PROD_013,Lácteos,Oeste,Maldonado,2.92,4,11.68,0,21,15,5,0
2023-01-31,STORE_04,PROD_034,Limpieza,Sur,Maldonado,3.96,8,31.68,1,25,16,3,0
2023-03-11,STORE_04,PROD_027,Snacks,Oeste,Durazno,1.71,4,6.84,0,48,46,2,0
2023-01-13,STORE_05,PROD_034,Limpieza,Este,Montevideo,4.72,7,33.04,0,92,84,7,0
2023-01-26,STORE_02,PROD_036,Snacks,Oeste,Durazno,1.7,5,8.5,0,55,47,5,0
2023-01-28,STORE_03,PROD_006,Panadería,Este,Maldonado,1.63,4,6.52,0,44,38,5,0
2023-02-24,STORE_01,PROD_027,Panadería,Oeste,Salto,1.5,4,6.0,1,47,42,7,0
2023-01-21,STORE_05,PROD_035,Snacks,Sur,Durazno,1.91,7,13.37,0,73,64,7,0
2023-03-30,STORE_02,PROD_045,Snacks,Sur,Durazno,1.76,6,10.56,0,35,31,2,0
2023-01-23,STORE_02,PROD_037,Panadería,Oeste,Montevideo,1.65,12,19.8,1,22,7,5,0
2023-03-12,STORE_03,PROD_036,Bebidas,Este,Paysandú,2.6,5,13.0,0,65,57,3,0
2023-03-02,STORE_01,PROD_032,Bebidas,Norte,Montevideo,2.84,11,31.24,1,58,47,7,0
2023-02-17,STORE_01,PROD_034,Lácteos,Este,Durazno,3.44,2,6.88,0,33,32,2,0
2023-01-08,STORE_03,PROD_019,Limpieza,Este,Paysandú,4.47,13,58.11,1,89,76,3,0
2023-01-28,STORE_03,PROD_012,Snacks,Oeste,Durazno,2.1,6,12.6,0,88,83,2,0
2023-01-29,STORE_02,PROD_029,Panadería,Sur,Paysandú,1.48,10,14.8,0,48,39,5,0
2023-01-30,STORE_02,PROD_027,Limpieza,Oeste,Salto,4.08,7,28.56,0,79,69,2,0
2023-03-11,STORE_03,PROD_004,Lácteos,Norte,Montevideo,3.75,8,30.0,0,53,42,2,0
2023-03-08,STORE_02,PROD_015,Snacks,Oeste,Montevideo,1.71,5,8.55,0,46,40,2,0
2023-01-06,STORE_05,PROD_023,Snacks,Oeste,Montevideo,1.91,8,15.28,0,40,29,3,0
2023-02-27,STORE_05,PROD_009,Lácteos,Sur,Paysandú,3.83,2,7.66,0,89,87,2,0
2023-02-21,STORE_05,PROD_003,Snacks,Oeste,Durazno,1.98,6,11.88,0,94,85,3,0
2023-02-28,STORE_03,PROD_007,Snacks,Este,Paysandú,2.16,5,10.8,0,91,85,7,0
2023-01-08,STORE_04,PROD_010,Lácteos,Oeste,Paysandú,3.36,13,43.68,1,50,39,3,0
2023-02-05,STORE_02,PROD_028,Panadería,Este,Durazno,1.74,9,15.66,0,36,27,3,0
2023-01-07,STORE_01,PROD_037,Limpieza,Norte,Salto,3.98,10,39.8,0,82,74,3,0
2023-03-07,STORE_02,PROD_005,Limpieza,Este,Maldonado,4.34,13,56.42,1,52,38,7,0
2023-01-09,STORE_02,PROD_039,Limpieza,Sur,Durazno,4.07,3,12.21,0,77,75,2,0
2023-03-28,STORE_04,PROD_019,Bebidas,Oeste,Maldonado,2.49,1,2.49,0,55,52,2,0
2023-03-09,STORE_01,PROD_008,Snacks,Norte,Salto,1.62,8,12.96,0,72,66,5,0
2023-03-06,STORE_04,PROD_018,Bebidas,Este,Durazno,2.81,1,2.81,0,68,69,7,0
